fecha,id_camion,tipo_camion,id_chofer,nombre_chofer,viajes,tierra_transportada,combustible,litros_cargados
2023-03-09,Vol-04,Volquete Pequeño,CH-05,Chofer 5,4,21.38,282.35,277.32
2023-03-09,Vol-01,Volquete Pequeño,CH-03,Chofer 3,5,36.11,401.71,400.79
2023-03-09,Vol-05,Volquete Pequeño,CH-20,Chofer 20,5,25.21,398.68,414.48
2023-03-09,Vol-02,Volquete Pequeño,CH-08,Chofer 8,4,22.69,260.84,264.58
2023-03-09,Vol-09,Volquete Mediano,CH-03,Chofer 3,4,39.25,452.4,442.18
2023-03-09,Art-16,Articulado,CH-14,Chofer 14,1,8.96,238.23,231.09
2023-03-09,Vol-11,Volquete Grande,CH-03,Chofer 3,5,59.87,713.88,732.09
2023-03-09,Art-17,Articulado,CH-04,Chofer 4,2,21.42,469.51,448.31
2023-03-10,Art-16,Articulado,CH-21,Chofer 21,3,34.54,661.73,648.86
2023-03-10,Vol-05,Volquete Pequeño,CH-09,Chofer 9,4,18.05,328.49,337.14
2023-03-10,Vol-08,Volquete Mediano,CH-13,Chofer 13,5,46.25,713.61,734.34
2023-03-10,Vol-01,Volquete Pequeño,CH-17,Chofer 17,2,10.37,180.44,177.91
2023-03-10,Art-18,Articulado,CH-16,Chofer 16,1,9.29,183.43,181.13
2023-03-10,Vol-03,Volquete Pequeño,CH-17,Chofer 17,2,12.66,169.1,165.68
2023-03-10,Vol-02,Volquete Pequeño,CH-23,Chofer 23,5,30.07,377.95,384.01
2023-03-10,Vol-14,Volquete Grande,CH-07,Chofer 7,4,33.16,550.2,531.91
2023-03-10,Vol-07,Volquete Mediano,CH-25,Chofer 25,5,43.93,511.79,520.61
2023-03-10,Vol-06,Volquete Mediano,CH-22,Chofer 22,4,30.13,545.77,535.03
2023-03-10,Vol-10,Volquete Mediano,CH-23,Chofer 23,4,30.08,538.53,531.47
2023-03-10,Vol-15,Volquete Grande,CH-13,Chofer 13,3,30.52,464.35,472.11
2023-03-10,Vol-12,Volquete Grande,CH-03,Chofer 3,3,36.32,507.75,494.36
2023-03-10,Art-19,Articulado,CH-25,Chofer 25,2,23.67,376.1,371.47
2023-03-10,Vol-09,Volquete Mediano,CH-03,Chofer 3,4,39.78,403.45,410.54
2023-03-10,Art-17,Articulado,CH-05,Chofer 5,2,17.01,350.64,350.79
2023-03-10,Vol-13,Volquete Grande,CH-21,Chofer 21,2,19.41,348.31,333.44
2023-03-10,Vol-11,Volquete Grande,CH-20,Chofer 20,3,25.84,514.58,524.89
2023-03-10,Vol-04,Volquete Pequeño,CH-23,Chofer 23,4,24.69,261.13,273.78
2023-03-11,Art-17,Articulado,CH-09,Chofer 9,3,26.06,529.24,528.56
2023-03-11,Vol-03,Volquete Pequeño,CH-08,Chofer 8,4,26.93,294.74,293.79
2023-03-11,Vol-13,Volquete Grande,CH-09,Chofer 9,2,19.13,269.64,280.41
2023-03-11,Vol-06,Volquete Mediano,CH-25,Chofer 25,4,35.35,483.88,492.45
2023-03-11,Vol-08,Volquete Mediano,CH-14,Chofer 14,2,13.2,229.26,223.35
2023-03-11,Vol-01,Volquete Pequeño,CH-10,Chofer 10,7,45.21,529.77,526.19
2023-03-11,Vol-15,Volquete Grande,CH-04,Chofer 4,3,25.45,433.23,431.5
2023-03-11,Vol-07,Volquete Mediano,CH-02,Chofer 2,3,25.33,290.64,295.12
2023-03-11,Vol-05,Volquete Pequeño,CH-22,Chofer 22,4,18.38,374.17,381.25
2023-03-11,Vol-02,Volquete Pequeño,CH-17,Chofer 17,4,20.15,295.63,290.31
2023-03-11,Vol-11,Volquete Grande,CH-18,Chofer 18,2,22.59,278.59,292.47
2023-03-11,Vol-12,Volquete Grande,CH-23,Chofer 23,4,39.69,542.8,519.3
2023-03-11,Art-18,Articulado,CH-09,Chofer 9,2,20.82,435.25,453.46
2023-03-11,Vol-14,Volquete Grande,CH-18,Chofer 18,3,28.95,388.52,399.7
2023-03-11,Art-16,Articulado,CH-12,Chofer 12,2,23.24,339.6,340.75
2023-03-12,Vol-09,Volquete Mediano,CH-07,Chofer 7,5,36.11,665.82,676.22
2023-03-12,Vol-05,Volquete Pequeño,CH-21,Chofer 21,4,25.58,348.15,356.99
2023-03-12,Vol-04,Volquete Pequeño,CH-06,Chofer 6,5,31.06,332.34,325.9
2023-03-12,Art-20,Articulado,CH-19,Chofer 19,2,21.13,402.93,401.39
2023-03-12,Vol-03,Volquete Pequeño,CH-20,Chofer 20,5,26.02,437.93,419.1
2023-03-12,Vol-14,Volquete Grande,CH-18,Chofer 18,4,38.77,492.47,510.19
2023-03-12,Art-18,Articulado,CH-06,Chofer 6,3,37.81,546.22,568.34
2023-03-12,Vol-12,Volquete Grande,CH-11,Chofer 11,2,18.23,251.62,251.02
2023-03-12,Vol-13,Volquete Grande,CH-14,Chofer 14,3,26.14,397.9,397.95
2023-03-12,Vol-15,Volquete Grande,CH-17,Chofer 17,3,26.07,444.85,430.42
2023-03-12,Vol-06,Volquete Mediano,CH-25,Chofer 25,2,16.24,250.09,251.58
2023-03-12,Vol-08,Volquete Mediano,CH-25,Chofer 25,4,36.68,554.23,541.1
2023-03-12,Vol-10,Volquete Mediano,CH-05,Chofer 5,3,21.48,422.27,441.16
2023-03-12,Art-19,Articulado,CH-24,Chofer 24,2,14.97,466.41,456.77
2023-03-12,Vol-07,Volquete Mediano,CH-05,Chofer 5,3,20.6,346.56,342.51
2023-03-12,Vol-02,Volquete Pequeño,CH-07,Chofer 7,3,14.28,240.87,232.38
2023-03-12,Vol-11,Volquete Grande,CH-04,Chofer 4,3,26.96,379.33,364.21
2023-03-13,Vol-07,Volquete Mediano,CH-07,Chofer 7,3,22.66,356.17,360.21
2023-03-13,Vol-05,Volquete Pequeño,CH-23,Chofer 23,4,20.88,352.47,368.97
2023-03-13,Art-16,Articulado,CH-14,Chofer 14,1,8.28,213.48,221.23
2023-03-13,Art-18,Articulado,CH-01,Chofer 1,3,43.19,684.81,713.19
2023-03-13,Vol-03,Volquete Pequeño,CH-18,Chofer 18,5,30.69,360.64,378.03
2023-03-13,Vol-02,Volquete Pequeño,CH-16,Chofer 16,4,19.34,356.57,350.35
2023-03-13,Art-19,Articulado,CH-01,Chofer 1,2,24.71,376.8,370.04
2023-03-13,Vol-01,Volquete Pequeño,CH-04,Chofer 4,4,21.73,274.87,261.95
2023-03-13,Vol-04,Volquete Pequeño,CH-10,Chofer 10,5,33.54,441.34,446.02
2023-03-13,Vol-09,Volquete Mediano,CH-06,Chofer 6,4,28.41,404.08,419.47
2023-03-13,Vol-08,Volquete Mediano,CH-05,Chofer 5,3,20.86,328.83,343.57
2023-03-13,Vol-06,Volquete Mediano,CH-01,Chofer 1,3,26.01,426.51,428.53
2023-03-13,Vol-10,Volquete Mediano,CH-01,Chofer 1,3,30.88,310.83,310.44
2023-03-13,Art-17,Articulado,CH-18,Chofer 18,2,23.71,340.65,338.27
2023-03-13,Vol-12,Volquete Grande,CH-04,Chofer 4,4,35.7,541.6,553.19
2023-03-13,Vol-11,Volquete Grande,CH-18,Chofer 18,2,21.85,243.75,255.13
2023-03-13,Vol-13,Volquete Grande,CH-15,Chofer 15,2,18.29,320.22,335.36
2023-03-14,Vol-10,Volquete Mediano,CH-10,Chofer 10,5,51.67,701.28,679.89
2023-03-14,Vol-04,Volquete Pequeño,CH-25,Chofer 25,5,31.13,431.02,430.56
2023-03-14,Art-20,Articulado,CH-13,Chofer 13,2,20.56,339.67,343.73
2023-03-14,Art-16,Articulado,CH-21,Chofer 21,2,22.77,326.75,326.63
2023-03-14,Vol-07,Volquete Mediano,CH-16,Chofer 16,3,22.93,298.94,304.29
2023-03-14,Vol-08,Volquete Mediano,CH-17,Chofer 17,4,32.77,487.8,504.85
2023-03-14,Vol-05,Volquete Pequeño,CH-17,Chofer 17,5,28.84,344.66,356.92
2023-03-14,Vol-13,Volquete Grande,CH-11,Chofer 11,3,25.12,468.75,450.98
2023-03-14,Vol-15,Volquete Grande,CH-07,Chofer 7,4,29.32,567.06,552.94
2023-03-14,Vol-06,Volquete Mediano,CH-07,Chofer 7,3,19.63,430.14,432.77
2023-03-14,Vol-11,Volquete Grande,CH-18,Chofer 18,2,21.15,273.95,284.76
2023-03-14,Vol-03,Volquete Pequeño,CH-11,Chofer 11,4,21.71,259.16,267.2
2023-03-14,Art-17,Articulado,CH-15,Chofer 15,1,10.94,219.11,225.96
2023-03-14,Art-18,Articulado,CH-17,Chofer 17,2,22.35,330.5,336.8
2023-03-14,Vol-14,Volquete Grande,CH-23,Chofer 23,3,26.04,450.8,454.63
2023-03-14,Art-19,Articulado,CH-04,Chofer 4,1,10.05,167.16,166.05
2023-03-14,Vol-12,Volquete Grande,CH-13,Chofer 13,3,29.26,508.52,507.77
2023-03-14,Vol-09,Volquete Mediano,CH-18,Chofer 18,4,31.07,406.31,411.03
2023-03-14,Vol-01,Volquete Pequeño,CH-15,Chofer 15,5,30.23,382.46,379.24
2023-03-14,Vol-02,Volquete Pequeño,CH-19,Chofer 19,5,27.83,328.82,341.57
2023-03-15,Art-18,Articulado,CH-03,Chofer 3,5,76.47,1104.24,1067.61
2023-03-15,Vol-14,Volquete Grande,CH-05,Chofer 5,2,14.16,272.14,274.98
2023-03-15,Vol-07,Volquete Mediano,CH-09,Chofer 9,2,14.34,219.91,230.55
2023-03-15,Vol-08,Volquete Mediano,CH-20,Chofer 20,3,23.14,340.89,354.99
2023-03-15,Vol-13,Volquete Grande,CH-14,Chofer 14,2,17.86,306.89,318.2
2023-03-15,Vol-02,Volquete Pequeño,CH-12,Chofer 12,5,26.07,450.86,430.05
2023-03-15,Vol-06,Volquete Mediano,CH-16,Chofer 16,4,22.6,495.85,505.71
2023-03-15,Vol-11,Volquete Grande,CH-20,Chofer 20,2,17.34,256.59,255.04
2023-03-15,Vol-10,Volquete Mediano,CH-23,Chofer 23,5,43.2,539.91,560.3
2023-03-15,Vol-04,Volquete Pequeño,CH-24,Chofer 24,3,14.72,202.5,200.42
2023-03-15,Art-17,Articulado,CH-23,Chofer 23,2,21.97,457.78,438.48
2023-03-15,Vol-09,Volquete Mediano,CH-07,Chofer 7,4,30.08,461.73,462.03
2023-03-15,Vol-15,Volquete Grande,CH-05,Chofer 5,2,13.46,255.57,257.03
2023-03-15,Vol-05,Volquete Pequeño,CH-01,Chofer 1,4,25.93,375.1,387.74
2023-03-15,Art-16,Articulado,CH-21,Chofer 21,1,11.78,236.93,243.32
2023-03-15,Art-19,Articulado,CH-18,Chofer 18,2,22.04,445.92,426.13
2023-03-16,Vol-04,Volquete Pequeño,CH-11,Chofer 11,5,27.42,398.78,380.3
2023-03-16,Art-19,Articulado,CH-20,Chofer 20,2,19.32,459.98,472.49
2023-03-16,Vol-06,Volquete Mediano,CH-20,Chofer 20,4,31.98,416.03,397.17
2023-03-16,Art-18,Articulado,CH-25,Chofer 25,3,38.36,706.96,700.52
2023-03-16,Vol-15,Volquete Grande,CH-04,Chofer 4,2,19.1,303.68,296.25
2023-03-16,Vol-05,Volquete Pequeño,CH-25,Chofer 25,5,28.94,449.7,460.29
2023-03-16,Vol-11,Volquete Grande,CH-03,Chofer 3,2,23.87,281.95,276.1
2023-03-16,Vol-07,Volquete Mediano,CH-12,Chofer 12,4,32.21,524.77,503.46
2023-03-16,Vol-12,Volquete Grande,CH-20,Chofer 20,2,18.06,257.77,264.12
2023-03-16,Art-20,Articulado,CH-04,Chofer 4,3,34.34,649.32,660.47
2023-03-16,Vol-08,Volquete Mediano,CH-21,Chofer 21,4,36.86,513.79,524.36
2023-03-16,Art-17,Articulado,CH-12,Chofer 12,1,10.86,201.75,193.16
2023-03-16,Vol-01,Volquete Pequeño,CH-06,Chofer 6,6,38.29,393.19,406.95
2023-03-16,Vol-02,Volquete Pequeño,CH-17,Chofer 17,4,22.53,371.72,365.03
2023-03-16,Vol-03,Volquete Pequeño,CH-25,Chofer 25,5,32.4,443.45,460.34
2023-03-16,Vol-13,Volquete Grande,CH-09,Chofer 9,2,16.88,348.23,344.65
2023-03-16,Vol-14,Volquete Grande,CH-16,Chofer 16,1,6.85,139.23,142.64
2023-03-17,Art-17,Articulado,CH-04,Chofer 4,2,23.49,454.06,471.44
2023-03-17,Vol-14,Volquete Grande,CH-07,Chofer 7,2,14.96,314.8,300.83
2023-03-17,Vol-11,Volquete Grande,CH-22,Chofer 22,2,16.36,330.72,335.35
2023-03-17,Art-18,Articulado,CH-22,Chofer 22,1,10.04,185.57,187.27
2023-03-17,Vol-10,Volquete Mediano,CH-24,Chofer 24,3,19.72,315.34,303.05
2023-03-17,Vol-07,Volquete Mediano,CH-09,Chofer 9,3,24.08,293.52,297.09
2023-03-17,Art-20,Articulado,CH-05,Chofer 5,1,8.92,162.52,166.2
2023-03-17,Vol-04,Volquete Pequeño,CH-10,Chofer 10,4,31.37,299.82,307.91
2023-03-17,Art-19,Articulado,CH-13,Chofer 13,2,25.11,403.64,395.22
2023-03-17,Vol-02,Volquete Pequeño,CH-01,Chofer 1,5,29.07,470.01,471.41
2023-03-17,Vol-06,Volquete Mediano,CH-03,Chofer 3,6,56.75,654.42,632.78
2023-03-17,Art-16,Articulado,CH-06,Chofer 6,2,23.5,411.12,420.92
2023-03-17,Vol-01,Volquete Pequeño,CH-19,Chofer 19,4,20.42,315.13,325.99
2023-03-17,Vol-15,Volquete Grande,CH-16,Chofer 16,3,20.39,409.91,430.27
2023-03-17,Vol-03,Volquete Pequeño,CH-05,Chofer 5,4,20.09,357.86,352.14
2023-03-17,Vol-09,Volquete Mediano,CH-22,Chofer 22,3,21.95,365.38,377.83
2023-03-17,Vol-12,Volquete Grande,CH-21,Chofer 21,2,19.5,309.82,296.05
2023-03-18,Vol-09,Volquete Mediano,CH-08,Chofer 8,2,15.61,284.12,280.86
2023-03-18,Vol-05,Volquete Pequeño,CH-02,Chofer 2,4,22.58,282.71,287.38
2023-03-18,Vol-04,Volquete Pequeño,CH-14,Chofer 14,3,14.05,256.72,247.31
2023-03-18,Vol-07,Volquete Mediano,CH-24,Chofer 24,2,11.88,280.46,270.04
2023-03-18,Vol-14,Volquete Grande,CH-12,Chofer 12,3,26.05,383.07,380.21
2023-03-18,Art-17,Articulado,CH-01,Chofer 1,4,53.71,832.85,837.81
2023-03-18,Vol-10,Volquete Mediano,CH-16,Chofer 16,3,20.12,300.63,297.37
2023-03-18,Vol-11,Volquete Grande,CH-25,Chofer 25,3,31.67,511.27,518.84
2023-03-18,Vol-15,Volquete Grande,CH-23,Chofer 23,3,26.6,487.58,475.34
2023-03-18,Art-20,Articulado,CH-16,Chofer 16,2,17.46,389.98,406.85
2023-03-18,Vol-08,Volquete Mediano,CH-06,Chofer 6,5,38.18,691.01,657.36
2023-03-18,Vol-01,Volquete Pequeño,CH-08,Chofer 8,4,26.81,320.04,325.76
2023-03-18,Art-16,Articulado,CH-19,Chofer 19,1,10.09,236.37,238.82
2023-03-18,Vol-12,Volquete Grande,CH-20,Chofer 20,2,19.18,321.71,311.63
2023-03-18,Art-19,Articulado,CH-01,Chofer 1,2,22.49,339.69,356.21
2023-03-18,Vol-03,Volquete Pequeño,CH-13,Chofer 13,4,27.36,287.69,287.88
2023-03-18,Art-18,Articulado,CH-03,Chofer 3,1,13.57,193.22,195.44
2023-03-19,Vol-15,Volquete Grande,CH-03,Chofer 3,3,31.17,432.94,416.73
2023-03-19,Vol-04,Volquete Pequeño,CH-04,Chofer 4,3,16.93,242.71,246.64
2023-03-19,Vol-08,Volquete Mediano,CH-03,Chofer 3,6,58.95,826.3,831.95
2023-03-19,Vol-03,Volquete Pequeño,CH-13,Chofer 13,6,34.13,473.22,488.4
2023-03-19,Art-19,Articulado,CH-19,Chofer 19,1,11.02,200.98,193.65
2023-03-19,Vol-06,Volquete Mediano,CH-10,Chofer 10,5,45.76,535.52,516.05
2023-03-19,Vol-10,Volquete Mediano,CH-11,Chofer 11,2,13.38,247.18,244.77
2023-03-19,Vol-09,Volquete Mediano,CH-12,Chofer 12,3,20.98,337.8,333.0
2023-03-19,Art-16,Articulado,CH-07,Chofer 7,3,31.32,558.91,565.1
2023-03-19,Vol-12,Volquete Grande,CH-15,Chofer 15,3,29.29,477.68,472.28
2023-03-19,Art-17,Articulado,CH-04,Chofer 4,1,11.44,167.51,167.72
2023-03-19,Art-18,Articulado,CH-03,Chofer 3,1,13.18,225.81,219.26
2023-03-19,Vol-14,Volquete Grande,CH-11,Chofer 11,2,15.86,339.06,331.44
2023-03-19,Vol-11,Volquete Grande,CH-03,Chofer 3,4,45.97,597.75,618.59
2023-03-19,Vol-13,Volquete Grande,CH-06,Chofer 6,1,11.0,154.62,150.31
2023-03-19,Vol-07,Volquete Mediano,CH-23,Chofer 23,4,37.03,475.9,454.23
2023-03-20,Art-19,Articulado,CH-20,Chofer 20,2,22.06,326.01,320.01
2023-03-20,Vol-04,Volquete Pequeño,CH-17,Chofer 17,4,23.19,365.23,378.5
2023-03-20,Vol-14,Volquete Grande,CH-15,Chofer 15,2,19.09,244.48,243.14
2023-03-20,Vol-13,Volquete Grande,CH-19,Chofer 19,4,38.53,620.46,611.74
2023-03-20,Vol-02,Volquete Pequeño,CH-16,Chofer 16,4,18.35,282.82,272.78
2023-03-20,Vol-05,Volquete Pequeño,CH-24,Chofer 24,3,11.65,251.99,257.76
2023-03-20,Vol-09,Volquete Mediano,CH-23,Chofer 23,3,21.79,299.37,305.16
2023-03-20,Art-18,Articulado,CH-06,Chofer 6,3,38.8,607.15,617.44
2023-03-20,Vol-10,Volquete Mediano,CH-07,Chofer 7,3,20.4,355.46,358.95
2023-03-20,Vol-12,Volquete Grande,CH-05,Chofer 5,3,21.63,483.9,488.94
2023-03-20,Vol-07,Volquete Mediano,CH-19,Chofer 19,3,26.97,362.34,349.79
2023-03-20,Vol-01,Volquete Pequeño,CH-25,Chofer 25,5,29.5,322.94,315.53
2023-03-20,Vol-03,Volquete Pequeño,CH-22,Chofer 22,4,21.86,284.12,282.38
2023-03-20,Art-17,Articulado,CH-10,Chofer 10,2,24.69,454.24,445.04
2023-03-20,Vol-06,Volquete Mediano,CH-08,Chofer 8,4,32.02,436.61,428.53
2023-03-20,Vol-08,Volquete Mediano,CH-09,Chofer 9,4,32.52,504.46,492.33
2023-03-20,Vol-11,Volquete Grande,CH-23,Chofer 23,4,35.67,701.42,706.22
2023-03-20,Art-20,Articulado,CH-24,Chofer 24,2,14.33,451.37,432.97
2023-03-20,Vol-15,Volquete Grande,CH-02,Chofer 2,2,16.96,266.55,271.27
2023-03-21,Vol-11,Volquete Grande,CH-07,Chofer 7,3,27.4,423.63,429.65
2023-03-21,Vol-15,Volquete Grande,CH-10,Chofer 10,4,44.79,666.53,651.14
2023-03-21,Vol-08,Volquete Mediano,CH-06,Chofer 6,4,32.67,570.82,598.21
2023-03-21,Vol-01,Volquete Pequeño,CH-18,Chofer 18,6,35.59,474.55,484.56
2023-03-21,Art-18,Articulado,CH-22,Chofer 22,2,19.77,348.11,364.13
2023-03-21,Vol-05,Volquete Pequeño,CH-12,Chofer 12,5,26.05,349.31,354.3
2023-03-21,Vol-02,Volquete Pequeño,CH-22,Chofer 22,4,20.34,336.87,328.69
2023-03-21,Art-20,Articulado,CH-15,Chofer 15,2,20.26,391.86,394.63
2023-03-21,Vol-14,Volquete Grande,CH-02,Chofer 2,2,15.07,325.85,311.81
2023-03-21,Vol-13,Volquete Grande,CH-23,Chofer 23,3,31.93,455.92,475.57
2023-03-21,Vol-09,Volquete Mediano,CH-25,Chofer 25,2,15.4,205.62,199.73
2023-03-21,Art-16,Articulado,CH-04,Chofer 4,2,22.7,386.52,400.07
2023-03-21,Vol-04,Volquete Pequeño,CH-16,Chofer 16,4,21.08,366.42,364.35
2023-03-21,Vol-03,Volquete Pequeño,CH-06,Chofer 6,4,25.61,308.38,316.04
2023-03-21,Vol-07,Volquete Mediano,CH-01,Chofer 1,3,28.44,404.26,414.89
2023-03-21,Art-17,Articulado,CH-25,Chofer 25,1,11.13,219.38,225.32
2023-03-22,Vol-05,Volquete Pequeño,CH-11,Chofer 11,4,21.97,259.69,255.49
2023-03-22,Art-20,Articulado,CH-13,Chofer 13,3,30.2,604.84,608.9
2023-03-22,Art-19,Articulado,CH-06,Chofer 6,2,24.0,379.78,386.67
2023-03-22,Art-18,Articulado,CH-05,Chofer 5,2,20.36,384.66,399.1
2023-03-22,Vol-12,Volquete Grande,CH-10,Chofer 10,2,22.47,244.34,245.59
2023-03-22,Vol-01,Volquete Pequeño,CH-05,Chofer 5,3,13.67,243.29,251.16
2023-03-22,Vol-15,Volquete Grande,CH-08,Chofer 8,4,41.02,505.34,515.78
2023-03-22,Vol-08,Volquete Mediano,CH-03,Chofer 3,4,39.46,534.39,559.12
2023-03-22,Vol-13,Volquete Grande,CH-02,Chofer 2,4,37.85,653.27,681.87
2023-03-22,Vol-09,Volquete Mediano,CH-07,Chofer 7,4,25.92,430.14,436.99
2023-03-22,Vol-07,Volquete Mediano,CH-25,Chofer 25,5,43.34,536.64,549.01
2023-03-22,Vol-02,Volquete Pequeño,CH-21,Chofer 21,4,25.99,323.01,313.48
2023-03-22,Vol-03,Volquete Pequeño,CH-10,Chofer 10,4,25.15,273.3,278.64
2023-03-22,Vol-04,Volquete Pequeño,CH-18,Chofer 18,4,25.36,342.69,335.48
2023-03-22,Vol-06,Volquete Mediano,CH-24,Chofer 24,2,11.96,257.62,244.82
2023-03-22,Vol-14,Volquete Grande,CH-01,Chofer 1,3,30.71,405.92,390.78
2023-03-22,Art-17,Articulado,CH-25,Chofer 25,3,32.14,517.84,500.96
2023-03-22,Vol-10,Volquete Mediano,CH-24,Chofer 24,2,11.41,258.11,270.46
2023-03-22,Vol-11,Volquete Grande,CH-21,Chofer 21,4,42.72,689.11,667.92
2023-03-22,Art-16,Articulado,CH-07,Chofer 7,1,9.28,206.53,216.35
2023-03-23,Art-18,Articulado,CH-05,Chofer 5,1,8.9,191.26,196.82
2023-03-23,Art-19,Articulado,CH-18,Chofer 18,2,25.56,336.54,325.79
2023-03-23,Vol-11,Volquete Grande,CH-07,Chofer 7,2,17.6,335.22,321.33
2023-03-23,Vol-12,Volquete Grande,CH-12,Chofer 12,4,38.64,562.19,540.15
2023-03-23,Art-16,Articulado,CH-07,Chofer 7,1,9.22,230.86,234.3
2023-03-23,Art-17,Articulado,CH-10,Chofer 10,1,12.53,162.12,159.45
2023-03-23,Vol-09,Volquete Mediano,CH-09,Chofer 9,3,18.72,392.1,404.27
2023-03-23,Vol-08,Volquete Mediano,CH-19,Chofer 19,3,21.5,298.73,299.04
2023-03-23,Vol-10,Volquete Mediano,CH-10,Chofer 10,6,57.93,801.95,769.33
2023-03-23,Vol-13,Volquete Grande,CH-05,Chofer 5,3,25.64,476.0,453.55
2023-03-23,Vol-01,Volquete Pequeño,CH-09,Chofer 9,4,18.72,317.37,317.8
2023-03-23,Vol-03,Volquete Pequeño,CH-22,Chofer 22,4,20.39,309.56,309.83
2023-03-23,Vol-02,Volquete Pequeño,CH-10,Chofer 10,5,36.45,422.39,437.61
2023-03-23,Art-20,Articulado,CH-03,Chofer 3,1,13.51,219.74,227.6
2023-03-23,Vol-04,Volquete Pequeño,CH-20,Chofer 20,3,15.85,258.84,251.23
2023-03-23,Vol-14,Volquete Grande,CH-14,Chofer 14,2,14.68,324.51,326.41
2023-03-23,Vol-05,Volquete Pequeño,CH-08,Chofer 8,5,29.79,439.1,444.34
2023-03-23,Vol-07,Volquete Mediano,CH-14,Chofer 14,3,21.02,328.98,318.13
2023-03-23,Vol-15,Volquete Grande,CH-17,Chofer 17,2,17.33,334.21,344.96
2023-03-23,Vol-06,Volquete Mediano,CH-12,Chofer 12,4,32.27,478.02,490.57
2023-03-24,Vol-03,Volquete Pequeño,CH-17,Chofer 17,4,23.76,270.48,261.18
2023-03-24,Vol-13,Volquete Grande,CH-20,Chofer 20,3,28.38,444.39,435.22
2023-03-24,Vol-01,Volquete Pequeño,CH-11,Chofer 11,5,24.7,412.08,408.93
2023-03-24,Vol-10,Volquete Mediano,CH-18,Chofer 18,5,40.26,679.12,683.36
2023-03-24,Vol-07,Volquete Mediano,CH-22,Chofer 22,2,17.24,223.99,226.12
2023-03-24,Vol-02,Volquete Pequeño,CH-19,Chofer 19,3,15.24,269.49,265.91
2023-03-24,Art-16,Articulado,CH-22,Chofer 22,2,21.78,413.33,414.92
2023-03-24,Vol-12,Volquete Grande,CH-07,Chofer 7,3,25.42,371.97,353.43
2023-03-24,Vol-05,Volquete Pequeño,CH-01,Chofer 1,5,30.75,479.54,492.6
2023-03-24,Art-17,Articulado,CH-20,Chofer 20,2,18.66,439.34,433.99
2023-03-24,Vol-04,Volquete Pequeño,CH-20,Chofer 20,5,27.12,356.49,339.08
2023-03-24,Vol-14,Volquete Grande,CH-04,Chofer 4,4,31.65,689.16,656.8
2023-03-24,Vol-08,Volquete Mediano,CH-22,Chofer 22,2,15.28,198.15,205.33
2023-03-24,Vol-15,Volquete Grande,CH-24,Chofer 24,1,6.4,163.66,166.43
2023-03-24,Art-18,Articulado,CH-15,Chofer 15,2,22.73,353.09,358.53
2023-03-24,Art-20,Articulado,CH-25,Chofer 25,3,30.86,716.39,702.76
2023-03-24,Vol-06,Volquete Mediano,CH-01,Chofer 1,3,28.4,384.99,370.16
2023-03-24,Vol-09,Volquete Mediano,CH-19,Chofer 19,4,27.28,507.42,501.44
2023-03-24,Vol-11,Volquete Grande,CH-01,Chofer 1,3,31.07,493.72,502.89
2023-03-24,Art-19,Articulado,CH-08,Chofer 8,3,38.63,540.64,537.22
2023-03-25,Vol-13,Volquete Grande,CH-09,Chofer 9,2,17.75,277.98,265.07
2023-03-25,Vol-03,Volquete Pequeño,CH-05,Chofer 5,4,18.3,279.2,287.86
2023-03-25,Vol-14,Volquete Grande,CH-08,Chofer 8,2,20.23,352.94,365.91
2023-03-25,Vol-07,Volquete Mediano,CH-01,Chofer 1,3,28.85,349.13,342.47
2023-03-25,Vol-09,Volquete Mediano,CH-22,Chofer 22,3,22.64,383.78,391.1
2023-03-25,Vol-05,Volquete Pequeño,CH-06,Chofer 6,4,21.05,339.42,346.63
2023-03-25,Art-20,Articulado,CH-10,Chofer 10,3,33.84,515.64,511.21
2023-03-25,Art-17,Articulado,CH-21,Chofer 21,2,24.37,392.37,389.4
2023-03-25,Art-18,Articulado,CH-21,Chofer 21,3,38.89,505.87,505.24
2023-03-25,Vol-10,Volquete Mediano,CH-08,Chofer 8,5,46.0,632.44,658.34
2023-03-25,Vol-11,Volquete Grande,CH-21,Chofer 21,3,29.94,433.19,436.52
2023-03-25,Vol-08,Volquete Mediano,CH-10,Chofer 10,4,42.72,474.39,492.32
2023-03-25,Vol-04,Volquete Pequeño,CH-24,Chofer 24,3,14.74,204.25,211.59
2023-03-25,Art-19,Articulado,CH-08,Chofer 8,2,24.85,379.78,375.54
2023-03-25,Vol-02,Volquete Pequeño,CH-12,Chofer 12,2,11.8,189.42,186.72
2023-03-25,Vol-12,Volquete Grande,CH-17,Chofer 17,1,9.9,124.03,125.19
2023-03-25,Vol-01,Volquete Pequeño,CH-23,Chofer 23,3,18.67,208.37,216.65
2023-03-26,Vol-01,Volquete Pequeño,CH-21,Chofer 21,4,25.34,293.63,285.28
2023-03-26,Art-17,Articulado,CH-18,Chofer 18,1,12.15,230.8,224.37
2023-03-26,Vol-03,Volquete Pequeño,CH-17,Chofer 17,4,24.49,358.09,359.44
2023-03-26,Vol-12,Volquete Grande,CH-03,Chofer 3,4,49.74,482.29,477.61
2023-03-26,Vol-02,Volquete Pequeño,CH-13,Chofer 13,5,29.93,375.64,376.41
2023-03-26,Vol-14,Volquete Grande,CH-03,Chofer 3,5,47.13,749.13,768.07
